,src,target,similarity,category
285,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3052\3052_09_glasses.jpg,0.95123,glasses
286,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3052\3052_03_hair.jpg,0.95281,hair
287,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3052\3052_08_hair.jpg,0.98541,hair
288,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\121\121_17_ref.jpg,0.10066,cross
289,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\129\129_01_ref.jpg,0.45347,cross
290,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.51272,cross
291,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.14024,cross
292,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.23781,cross
293,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\175\175_03_ref.jpg,0.17289,cross
294,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.29258,cross
295,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\204\204_02_ref.jpg,0.07639,cross
296,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\205\205_05_ref.jpg,0.44458,cross
297,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\257\257_02_ref.jpg,0.04476,cross
298,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.07198,cross
299,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.3078,cross
300,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.1184,cross
301,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.07761,cross
302,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.71155,cross
303,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.16527,cross
304,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.07885,cross
305,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\32\32_04_ref.jpg,0.33716,cross
306,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.18599,cross
307,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\34\34_13_ref.jpg,0.41745,cross
308,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\610\610_01_ref.jpg,0.53928,cross
309,..\selection\women\3052\3052_12_Ref.jpg,..\selection\women\734\734_03_ref.jpg,0.15757,cross
310,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3059\3059_05_hair.jpg,0.88468,hair
311,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.2096,cross
312,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.76644,cross
313,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.56269,cross
314,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.32923,cross
315,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.09246,cross
316,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.04706,cross
317,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.09177,cross
318,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.5692,cross
319,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.0658,cross
320,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.78703,cross
321,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.72847,cross
322,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.03491,cross
323,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.1184,Ref
324,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.05001,cross
325,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.29184,cross
326,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.02562,cross
327,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.15234,cross
328,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.54717,cross
329,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.10057,cross
330,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.60529,cross
331,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.15722,cross
332,..\selection\women\3059\3059_09_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.08208,cross
333,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3097\3097_05_hair.jpg,0.94202,hair
334,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.05183,cross
335,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.08994,cross
336,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.03089,cross
337,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.03824,cross
338,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.55001,cross
339,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.36974,cross
340,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.08509,cross
341,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.10579,cross
342,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.58664,cross
343,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.04742,cross
344,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.19986,cross
345,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.24778,cross
346,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.07761,Ref
347,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.05001,cross
348,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.29573,cross
349,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.15222,cross
350,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.02617,cross
351,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.0378,cross
352,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.59862,cross
353,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.36065,cross
354,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.11177,cross
355,..\selection\women\3097\3097_03_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.38397,cross
356,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3098\3098_04_glasses.jpg,0.77659,glasses
357,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3098\3098_05_hair.jpg,0.99585,hair
358,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.45915,cross
359,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.31651,cross
360,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.50164,cross
361,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.01447,cross
362,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.30123,cross
363,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.66284,cross
364,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.19357,cross
365,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.77024,cross
366,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.56077,cross
367,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.05165,cross
368,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.04927,cross
369,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.33831,cross
370,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.71155,Ref
371,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.29184,cross
372,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.29573,cross
373,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.0711,cross
374,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.1855,cross
375,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.16519,cross
376,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.07161,cross
377,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.50288,cross
378,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.6125,cross
379,..\selection\women\3098\3098_01_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.39008,cross
380,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3125\3125_04_glasses.jpg,0.91774,glasses
381,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.04217,cross
382,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.22386,cross
383,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.02453,cross
384,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.07333,cross
385,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.3525,cross
386,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.18539,cross
387,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.69265,cross
388,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.00515,cross
389,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.15466,cross
390,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.01824,cross
391,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.00943,cross
392,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.30968,cross
393,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.16527,Ref
394,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.02562,cross
395,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.15222,cross
396,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.0711,cross
397,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.06437,cross
398,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.16347,cross
399,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.09509,cross
400,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.07436,cross
401,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.15516,cross
402,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.03502,cross
403,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3168\3168_03_glasses.jpg,0.99736,glasses
404,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.08355,cross
405,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.34636,cross
406,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.07253,cross
407,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.10319,cross
408,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.35927,cross
409,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.30587,cross
410,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.08452,cross
411,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.2443,cross
412,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.02448,cross
413,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.22933,cross
414,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.07641,cross
415,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.01871,cross
416,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.07885,Ref
417,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.15234,cross
418,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.02617,cross
419,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.1855,cross
420,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.06437,cross
421,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.05508,cross
422,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.09091,cross
423,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.05294,cross
424,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.14045,cross
425,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.43441,cross
426,..\selection\women\32\32_04_ref.jpg,..\selection\women\32\32_06_obscure.jpg,0.96543,obscure
427,..\selection\women\32\32_04_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.31149,cross
428,..\selection\women\32\32_04_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.26377,cross
429,..\selection\women\32\32_04_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.768,cross
430,..\selection\women\32\32_04_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.296,cross
431,..\selection\women\32\32_04_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.03386,cross
432,..\selection\women\32\32_04_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.10777,cross
433,..\selection\women\32\32_04_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.08899,cross
434,..\selection\women\32\32_04_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.34547,cross
435,..\selection\women\32\32_04_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.10129,cross
436,..\selection\women\32\32_04_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.31915,cross
437,..\selection\women\32\32_04_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.21091,cross
438,..\selection\women\32\32_04_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.04788,cross
439,..\selection\women\32\32_04_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.33716,Ref
440,..\selection\women\32\32_04_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.54717,cross
441,..\selection\women\32\32_04_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.0378,cross
442,..\selection\women\32\32_04_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.16519,cross
443,..\selection\women\32\32_04_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.16347,cross
444,..\selection\women\32\32_04_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.05508,cross
445,..\selection\women\32\32_04_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.53271,cross
446,..\selection\women\32\32_04_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.29982,cross
447,..\selection\women\32\32_04_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.16134,cross
448,..\selection\women\32\32_04_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.02331,cross
449,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3280\3280_02_hair.jpg,0.1637,hair
450,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3280\3280_06_hair.jpg,0.82176,hair
451,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.0372,cross
452,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.12074,cross
453,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.06597,cross
454,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.07931,cross
455,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.05046,cross
456,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.2527,cross
457,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.02226,cross
458,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.15762,cross
459,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.58428,cross
460,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.03649,cross
461,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.47934,cross
462,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.2718,cross
463,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.18599,Ref
464,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.10057,cross
465,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.59862,cross
466,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.07161,cross
467,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.09509,cross
468,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.09091,cross
469,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.53271,cross
470,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.19029,cross
471,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.20602,cross
472,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.03466,cross
473,..\selection\women\34\34_13_ref.jpg,..\selection\women\34\34_04_glasses.jpg,0.3036,glasses
474,..\selection\women\34\34_13_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.30186,cross
475,..\selection\women\34\34_13_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.38447,cross
476,..\selection\women\34\34_13_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.26993,cross
477,..\selection\women\34\34_13_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.29627,cross
478,..\selection\women\34\34_13_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.13053,cross
479,..\selection\women\34\34_13_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.04367,cross
480,..\selection\women\34\34_13_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.04802,cross
481,..\selection\women\34\34_13_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.38224,cross
482,..\selection\women\34\34_13_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.21814,cross
483,..\selection\women\34\34_13_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.31725,cross
484,..\selection\women\34\34_13_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.30356,cross
485,..\selection\women\34\34_13_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.43946,cross
486,..\selection\women\34\34_13_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.41745,Ref
487,..\selection\women\34\34_13_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.60529,cross
488,..\selection\women\34\34_13_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.36065,cross
489,..\selection\women\34\34_13_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.50288,cross
490,..\selection\women\34\34_13_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.07436,cross
491,..\selection\women\34\34_13_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.05294,cross
492,..\selection\women\34\34_13_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.29982,cross
493,..\selection\women\34\34_13_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.19029,cross
494,..\selection\women\34\34_13_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.14809,cross
495,..\selection\women\34\34_13_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.13951,cross
496,..\selection\women\610\610_01_ref.jpg,..\selection\women\610\610_03_glasses.jpg,0.63937,glasses
497,..\selection\women\610\610_01_ref.jpg,..\selection\women\610\610_02_hair.jpg,0.98682,hair
498,..\selection\women\610\610_01_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.08043,cross
499,..\selection\women\610\610_01_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.07849,cross
500,..\selection\women\610\610_01_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.15454,cross
501,..\selection\women\610\610_01_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.11554,cross
502,..\selection\women\610\610_01_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.22975,cross
503,..\selection\women\610\610_01_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.43823,cross
504,..\selection\women\610\610_01_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.07411,cross
505,..\selection\women\610\610_01_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.33097,cross
506,..\selection\women\610\610_01_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.8056,cross
507,..\selection\women\610\610_01_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.04552,cross
508,..\selection\women\610\610_01_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.10248,cross
509,..\selection\women\610\610_01_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.07506,cross
510,..\selection\women\610\610_01_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.53928,Ref
511,..\selection\women\610\610_01_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.15722,cross
512,..\selection\women\610\610_01_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.11177,cross
513,..\selection\women\610\610_01_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.6125,cross
514,..\selection\women\610\610_01_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.15516,cross
515,..\selection\women\610\610_01_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.14045,cross
516,..\selection\women\610\610_01_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.16134,cross
517,..\selection\women\610\610_01_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.20602,cross
518,..\selection\women\610\610_01_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.14809,cross
519,..\selection\women\610\610_01_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.15244,cross
520,..\selection\women\734\734_03_ref.jpg,..\selection\women\734\734_08_obscure.jpg,0.99556,obscure
521,..\selection\women\734\734_03_ref.jpg,..\selection\women\734\734_02_hair.jpg,0.97968,hair
522,..\selection\women\734\734_03_ref.jpg,..\selection\women\734\734_05_hair.jpg,0.74814,hair
523,..\selection\women\734\734_03_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.27138,cross
524,..\selection\women\734\734_03_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.43291,cross
525,..\selection\women\734\734_03_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.09639,cross
526,..\selection\women\734\734_03_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.1468,cross
527,..\selection\women\734\734_03_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.43273,cross
528,..\selection\women\734\734_03_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.43525,cross
529,..\selection\women\734\734_03_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.06092,cross
530,..\selection\women\734\734_03_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.64638,cross
531,..\selection\women\734\734_03_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.06993,cross
532,..\selection\women\734\734_03_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.13141,cross
533,..\selection\women\734\734_03_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.01356,cross
534,..\selection\women\734\734_03_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.02933,cross
535,..\selection\women\734\734_03_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.15757,Ref
536,..\selection\women\734\734_03_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.08208,cross
537,..\selection\women\734\734_03_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.38397,cross
538,..\selection\women\734\734_03_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.39008,cross
539,..\selection\women\734\734_03_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.03502,cross
540,..\selection\women\734\734_03_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.43441,cross
541,..\selection\women\734\734_03_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.02331,cross
542,..\selection\women\734\734_03_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.03466,cross
543,..\selection\women\734\734_03_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.13951,cross
544,..\selection\women\734\734_03_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.15244,cross
