,src,target,similarity,category
409,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.30968,cross
410,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.16527,Ref
411,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.02562,cross
412,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.15222,cross
413,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.0711,cross
414,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.06437,cross
415,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.16347,cross
416,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.09509,cross
417,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.07436,cross
418,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.15516,cross
419,..\selection\women\3125\3125_05_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.03502,cross
420,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3168\3168_03_glasses_result.jpg,0.9935,glasses
421,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3168\3168_01_ref_result.jpg,0.99787,ref
422,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.08355,cross
423,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.34636,cross
424,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.07253,cross
425,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.10319,cross
426,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.35927,cross
427,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.30587,cross
428,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.08452,cross
429,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.2443,cross
430,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.02448,cross
431,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.22933,cross
432,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.07641,cross
433,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.01871,cross
434,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.07885,Ref
435,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.15234,cross
436,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.02617,cross
437,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.1855,cross
438,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.06437,cross
439,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.05508,cross
440,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.09091,cross
441,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.05294,cross
442,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.14045,cross
443,..\selection\women\3168\3168_01_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.43441,cross
444,..\selection\women\32\32_04_ref.jpg,..\selection\women\32\32_06_obscure_result.jpg,0.96005,obscure
445,..\selection\women\32\32_04_ref.jpg,..\selection\women\32\32_04_ref_result.jpg,0.93432,ref
446,..\selection\women\32\32_04_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.31149,cross
447,..\selection\women\32\32_04_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.26377,cross
448,..\selection\women\32\32_04_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.768,cross
449,..\selection\women\32\32_04_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.296,cross
450,..\selection\women\32\32_04_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.03386,cross
451,..\selection\women\32\32_04_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.10777,cross
452,..\selection\women\32\32_04_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.08899,cross
453,..\selection\women\32\32_04_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.34547,cross
454,..\selection\women\32\32_04_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.10129,cross
455,..\selection\women\32\32_04_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.31915,cross
456,..\selection\women\32\32_04_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.21091,cross
457,..\selection\women\32\32_04_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.04788,cross
458,..\selection\women\32\32_04_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.33716,Ref
459,..\selection\women\32\32_04_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.54717,cross
460,..\selection\women\32\32_04_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.0378,cross
461,..\selection\women\32\32_04_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.16519,cross
462,..\selection\women\32\32_04_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.16347,cross
463,..\selection\women\32\32_04_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.05508,cross
464,..\selection\women\32\32_04_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.53271,cross
465,..\selection\women\32\32_04_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.29982,cross
466,..\selection\women\32\32_04_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.16134,cross
467,..\selection\women\32\32_04_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.02331,cross
468,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3280\3280_02_hair_result.jpg,0.66956,hair
469,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3280\3280_06_hair_result.jpg,0.94852,hair
470,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3280\3280_07_ref_result.jpg,0.98618,ref
471,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.0372,cross
472,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.12074,cross
473,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.06597,cross
474,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.07931,cross
475,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.05046,cross
476,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.2527,cross
477,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.02226,cross
478,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.15762,cross
479,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.58428,cross
480,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.03649,cross
481,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.47934,cross
482,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.2718,cross
483,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.18599,Ref
484,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.10057,cross
485,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.59862,cross
486,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.07161,cross
487,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.09509,cross
488,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.09091,cross
489,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.53271,cross
490,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.19029,cross
491,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.20602,cross
492,..\selection\women\3280\3280_07_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.03466,cross
493,..\selection\women\34\34_13_ref.jpg,..\selection\women\34\34_04_glasses_result.jpg,0.75053,glasses
494,..\selection\women\34\34_13_ref.jpg,..\selection\women\34\34_13_ref_result.jpg,0.99348,ref
495,..\selection\women\34\34_13_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.30186,cross
496,..\selection\women\34\34_13_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.38447,cross
497,..\selection\women\34\34_13_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.26993,cross
498,..\selection\women\34\34_13_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.29627,cross
499,..\selection\women\34\34_13_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.13053,cross
500,..\selection\women\34\34_13_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.04367,cross
501,..\selection\women\34\34_13_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.04802,cross
502,..\selection\women\34\34_13_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.38224,cross
503,..\selection\women\34\34_13_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.21814,cross
504,..\selection\women\34\34_13_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.31725,cross
505,..\selection\women\34\34_13_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.30356,cross
506,..\selection\women\34\34_13_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.43946,cross
507,..\selection\women\34\34_13_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.41745,Ref
508,..\selection\women\34\34_13_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.60529,cross
509,..\selection\women\34\34_13_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.36065,cross
510,..\selection\women\34\34_13_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.50288,cross
511,..\selection\women\34\34_13_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.07436,cross
512,..\selection\women\34\34_13_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.05294,cross
513,..\selection\women\34\34_13_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.29982,cross
514,..\selection\women\34\34_13_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.19029,cross
515,..\selection\women\34\34_13_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.14809,cross
516,..\selection\women\34\34_13_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.13951,cross
517,..\selection\women\610\610_01_ref.jpg,..\selection\women\610\610_03_glasses_result.jpg,0.76027,glasses
518,..\selection\women\610\610_01_ref.jpg,..\selection\women\610\610_02_hair_result.jpg,0.96343,hair
519,..\selection\women\610\610_01_ref.jpg,..\selection\women\610\610_01_ref_result.jpg,0.99667,ref
520,..\selection\women\610\610_01_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.08043,cross
521,..\selection\women\610\610_01_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.07849,cross
522,..\selection\women\610\610_01_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.15454,cross
523,..\selection\women\610\610_01_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.11554,cross
524,..\selection\women\610\610_01_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.22975,cross
525,..\selection\women\610\610_01_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.43823,cross
526,..\selection\women\610\610_01_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.07411,cross
527,..\selection\women\610\610_01_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.33097,cross
528,..\selection\women\610\610_01_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.8056,cross
529,..\selection\women\610\610_01_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.04552,cross
530,..\selection\women\610\610_01_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.10248,cross
531,..\selection\women\610\610_01_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.07506,cross
532,..\selection\women\610\610_01_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.53928,Ref
533,..\selection\women\610\610_01_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.15722,cross
534,..\selection\women\610\610_01_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.11177,cross
535,..\selection\women\610\610_01_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.6125,cross
536,..\selection\women\610\610_01_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.15516,cross
537,..\selection\women\610\610_01_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.14045,cross
538,..\selection\women\610\610_01_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.16134,cross
539,..\selection\women\610\610_01_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.20602,cross
540,..\selection\women\610\610_01_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.14809,cross
541,..\selection\women\610\610_01_ref.jpg,..\selection\women\734\734_03_ref.jpg,0.15244,cross
542,..\selection\women\734\734_03_ref.jpg,..\selection\women\734\734_08_obscure_result.jpg,0.99003,obscure
543,..\selection\women\734\734_03_ref.jpg,..\selection\women\734\734_02_hair_result.jpg,0.98482,hair
544,..\selection\women\734\734_03_ref.jpg,..\selection\women\734\734_05_hair_result.jpg,0.81324,hair
545,..\selection\women\734\734_03_ref.jpg,..\selection\women\734\734_03_ref_result.jpg,0.99856,ref
546,..\selection\women\734\734_03_ref.jpg,..\selection\women\121\121_17_ref.jpg,0.27138,cross
547,..\selection\women\734\734_03_ref.jpg,..\selection\women\129\129_01_ref.jpg,0.43291,cross
548,..\selection\women\734\734_03_ref.jpg,..\selection\women\1513\1513_13_ref.jpg,0.09639,cross
549,..\selection\women\734\734_03_ref.jpg,..\selection\women\1550\1550_02_ref.jpg,0.1468,cross
550,..\selection\women\734\734_03_ref.jpg,..\selection\women\1678\1678_01_ref.jpg,0.43273,cross
551,..\selection\women\734\734_03_ref.jpg,..\selection\women\175\175_03_ref.jpg,0.43525,cross
552,..\selection\women\734\734_03_ref.jpg,..\selection\women\1998\1998_08_ref.jpg,0.06092,cross
553,..\selection\women\734\734_03_ref.jpg,..\selection\women\204\204_02_ref.jpg,0.64638,cross
554,..\selection\women\734\734_03_ref.jpg,..\selection\women\205\205_05_ref.jpg,0.06993,cross
555,..\selection\women\734\734_03_ref.jpg,..\selection\women\257\257_02_ref.jpg,0.13141,cross
556,..\selection\women\734\734_03_ref.jpg,..\selection\women\2887\2887_02_ref.jpg,0.01356,cross
557,..\selection\women\734\734_03_ref.jpg,..\selection\women\3027\3027_04_ref.jpg,0.02933,cross
558,..\selection\women\734\734_03_ref.jpg,..\selection\women\3052\3052_12_Ref.jpg,0.15757,Ref
559,..\selection\women\734\734_03_ref.jpg,..\selection\women\3059\3059_09_ref.jpg,0.08208,cross
560,..\selection\women\734\734_03_ref.jpg,..\selection\women\3097\3097_03_ref.jpg,0.38397,cross
561,..\selection\women\734\734_03_ref.jpg,..\selection\women\3098\3098_01_ref.jpg,0.39008,cross
562,..\selection\women\734\734_03_ref.jpg,..\selection\women\3125\3125_05_ref.jpg,0.03502,cross
563,..\selection\women\734\734_03_ref.jpg,..\selection\women\3168\3168_01_ref.jpg,0.43441,cross
564,..\selection\women\734\734_03_ref.jpg,..\selection\women\32\32_04_ref.jpg,0.02331,cross
565,..\selection\women\734\734_03_ref.jpg,..\selection\women\3280\3280_07_ref.jpg,0.03466,cross
566,..\selection\women\734\734_03_ref.jpg,..\selection\women\34\34_13_ref.jpg,0.13951,cross
567,..\selection\women\734\734_03_ref.jpg,..\selection\women\610\610_01_ref.jpg,0.15244,cross
